name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14.964472,56,43.698609999999995,-79.42484,0,94,1,15,277.0,0.88,10,0
-7.0993070000000005,59,43.6656,-79.45959,0,65,2,38,55.0,1.96,2,19
26.901802000000004,109,43.6406,-79.42662,0,125,1,18,103.0,0.93,1,0
9.928314,67,43.75908,-79.42975,0,160,2,36,66.0,1.86,1,224
-4.52528,138,43.762609999999995,-79.50169,0,106,1,27,217.0,1.37,1,155
24.840824,21,43.68775,-79.41235999999998,2,79,5,0,,,1,83
44.898933,129,43.77932,-79.41385,0,170,2,59,58.0,3.13,1,83
8.598192999999998,71,43.64307,-79.42246999999998,0,100,2,9,256.0,0.46,1,0
-13.699503,129,43.77451,-79.41253,0,120,2,14,279.0,0.76,1,0
17.255363,118,43.7044,-79.34987,0,90,2,2,565.0,0.11,1,0
52.24137,86,43.77922,-79.41968,0,179,28,0,,,84,180
52.96694,73,43.79782,-79.2209,2,28,4,9,58.0,0.47,23,180
56.558636,32,43.67265,-79.4373,2,48,7,6,340.0,0.31,17,169
-34.426759999999994,100,43.65782,-79.3551,0,299,2,2,306.0,0.18,1,355
-34.71576,122,43.64105,-79.38062,0,149,1,5,256.0,0.47,1,0
-56.049744,122,43.642759999999996,-79.38183000000002,0,195,3,110,53.0,5.56,2,152
1.9079002,3,43.6692,-79.41846,2,49,1,73,93.0,3.74,19,0
-30.066332,39,43.723079999999996,-79.4326,2,65,4,9,297.0,0.46,1,90
-4.668799400000001,122,43.64077,-79.38261,0,200,28,128,81.0,6.54,1,113
-9.202828,93,43.70047,-79.32028000000003,0,190,28,12,223.0,0.89,1,78
16.200483,132,43.760490000000004,-79.23133,2,51,2,0,,,1,180
31.759674,33,43.733979999999995,-79.48685,2,45,2,3,491.0,0.16,13,341
15.377432,101,43.7166,-79.5646,2,55,1,14,377.0,0.71,12,116
42.708115,114,43.77254,-79.31705,0,51,1,56,35.0,2.84,1,141
21.907286,6,43.66784000000001,-79.38744,0,249,2,25,194.0,1.53,1,0
40.46713,85,43.784279999999995,-79.41360999999998,2,75,1,0,,,2,358
1.9371971,122,43.64181,-79.38123,0,129,20,119,35.0,6.06,5,137
44.97653,6,43.65132,-79.38257,0,170,1,117,82.0,6.05,5,5
-0.73344314,0,43.8005,-79.27832,2,129,1,0,,,1,89
52.91508,73,43.79915,-79.22100999999998,2,35,5,5,51.0,0.32,23,357
12.457971,130,43.77366,-79.42766999999998,2,70,1,3,478.0,0.15,4,0
-24.930729,116,43.66963,-79.30048000000002,0,326,1,12,156.0,0.61,16,0
36.704163,94,43.65795,-79.41849,0,299,2,9,285.0,0.63,10,90
-2.7670026,61,43.725809999999996,-79.26961999999997,0,98,15,20,51.0,1.02,1,0
41.183144,23,43.661390000000004,-79.37902,2,118,1,36,318.0,1.84,1,0
52.969593,73,43.79869,-79.22142,2,22,4,4,335.0,0.23,23,96
15.299776,88,43.67276,-79.35303,0,73,3,31,212.0,2.04,2,122
-39.991016,122,43.63785,-79.39698,0,145,10,0,,,1,0
32.6099,33,43.73002,-79.46929,0,89,1,15,86.0,0.81,2,178
20.5817,116,43.67185,-79.30761,2,60,3,7,249.0,0.37,1,0
40.48835800000001,129,43.76194,-79.40871,0,89,30,10,132.0,0.53,32,0
-11.936843,69,43.72316,-79.40984,0,290,2,15,292.0,0.81,1,0
-39.413593,122,43.6451,-79.37599,0,140,2,20,320.0,1.05,1,0
14.331703,19,43.665079999999996,-79.36886,2,69,30,6,66.0,0.31,3,355
31.704998,19,43.66386,-79.36995999999998,2,79,2,4,168.0,0.24,3,364
10.221934,79,43.66384,-79.36979000000002,2,89,2,2,262.0,0.19,3,0
48.958958,53,43.69274,-79.5184,0,283,2,24,95.0,1.26,1,316
52.969593,73,43.79774000000001,-79.22274,2,22,4,9,79.0,0.55,23,364
27.38876500000001,101,43.7166,-79.5646,2,55,1,11,470.0,0.56,12,116
-11.638844,78,43.78723,-79.20493,2,39,1,1,156.0,0.23,1,83
-2.3594060000000003,122,43.6426,-79.38087,0,150,30,111,266.0,5.66,3,178
-14.108373,122,43.64107,-79.38257,0,138,1,57,199.0,3.14,1,89
56.485867000000006,3,43.66646,-79.40791999999998,0,119,2,46,75.0,2.37,1,126
-7.0098743,129,43.767309999999995,-79.41038,2,48,60,2,402.0,0.12,2,365
-25.412228,119,43.65378,-79.41181,2,83,1,6,313.0,0.31,5,138
48.627865,34,43.65653,-79.44521,0,120,3,0,,,1,0
-8.381021,122,43.6451,-79.39084,0,99,2,75,147.0,3.82,2,0
31.725863,33,43.73404,-79.48572,2,35,2,7,507.0,0.41,13,61
31.578274,33,43.73561,-79.48589,2,35,2,17,62.0,0.88,13,339
31.835691,33,43.734809999999996,-79.48769,2,35,2,27,35.0,1.4,13,339
-5.9789057,12,43.68524,-79.27081,2,51,2,0,,,1,90
-19.380186,122,43.64413,-79.3894,0,99,2,76,106.0,3.94,2,0
-6.285903,122,43.64335,-79.37541,0,150,60,79,86.0,4.01,16,359
24.876465,110,43.65882,-79.34409000000002,0,107,14,9,72.0,0.65,1,0
3.993606,122,43.64174000000001,-79.39535,0,599,1,53,117.0,2.78,1,50
12.072891,129,43.77225,-79.40755,2,60,1,79,64.0,4.23,3,180
1.9723835,32,43.665440000000004,-79.42357,2,65,1,1,596.0,0.05,2,179
7.869863,32,43.66484000000001,-79.42396,2,75,1,11,206.0,0.79,2,179
-0.3070455,83,43.70917,-79.3917,0,139,5,18,151.0,0.95,11,90
12.468161,76,43.82002,-79.28935,2,31,1,7,138.0,0.74,5,0
-14.70142,122,43.63856,-79.39864,0,350,1,62,89.0,3.27,1,0
3.3096342000000005,53,43.69824000000001,-79.52828000000002,2,32,2,4,36.0,0.21,3,18
-9.483614,124,43.72907,-79.62346,0,125,1,44,82.0,2.49,1,364
43.76122700000001,138,43.75109000000001,-79.50531,2,55,5,18,95.0,1.06,5,0
-40.980125,139,43.7143,-79.454,2,51,1,6,582.0,0.31,1,68
-8.07483,129,43.76085,-79.41054,0,98,1,4,521.0,0.21,1,89
-7.119064999999999,58,43.64884,-79.5586,0,350,5,18,262.0,0.96,1,363
-7.321191000000002,23,43.663270000000004,-79.38358000000002,0,200,7,72,83.0,4.29,2,0
-6.0983706,32,43.66876,-79.42685999999998,2,80,1,9,286.0,0.48,1,36
-51.735455,129,43.76716,-79.41134,2,69,1,10,308.0,0.53,2,64
35.000145,58,43.639070000000004,-79.53549,2,119,1,9,45.0,0.73,3,0
-7.9637494,86,43.78455,-79.43004,0,85,1,4,594.0,0.21,1,0
16.579138,60,43.6827,-79.46767,0,96,1,28,213.0,1.47,1,0
-22.906366,122,43.63896,-79.39869,0,214,2,59,53.0,3.04,12,146
55.142754,134,43.6892,-79.31385,0,80,180,4,155.0,0.31,4,127
-1.7451786,102,43.6727,-79.48743,0,17,1,0,,,1,0
15.085885,27,43.68278,-79.44459,0,98,1,35,75.0,4.3,1,0
-26.197872,49,43.65656,-79.46203,0,122,1,7,104.0,0.36,5,365
-22.408493,122,43.64394,-79.39004,0,299,2,20,93.0,2.01,1,171
-17.311826999999994,122,43.64221,-79.38291,0,245,28,99,64.0,9.64,2,189
-22.203493,129,43.758340000000004,-79.40491,0,110,28,19,132.0,1.01,1,0
34.925114,83,43.70933,-79.39690999999998,2,60,2,7,87.0,1.72,1,92
28.727388,133,43.67199,-79.31876,0,75,7,52,218.0,2.66,3,116
-34.95491,19,43.66628,-79.37669,0,170,3,0,,,1,180
8.270121000000001,71,43.64253,-79.42368,0,99,2,7,201.0,0.37,1,0
26.560331,72,43.59336,-79.53303000000002,2,39,2,20,175.0,1.03,3,0
-20.092852,122,43.64154,-79.38275,0,249,1,60,180.0,3.14,6,329
-17.724655,129,43.77962,-79.41265,2,160,7,0,,,3,365
12.521744,77,43.6238,-79.48488,2,65,1,1,369.0,0.09,1,311
5.1329,86,43.78433,-79.42393,2,39,4,0,,,2,89
-55.872066,132,43.76641,-79.21365,0,149,2,63,43.0,3.32,1,0
-27.772697,122,43.64235,-79.38129,0,200,2,34,80.0,1.82,41,237
22.51851,25,43.75238,-79.44355,0,75,1,35,277.0,1.83,1,362
-4.1603208,100,43.65935,-79.3632,0,199,2,5,210.0,0.28,4,0
-5.5465446,29,43.68904000000001,-79.33168,0,70,2,50,132.0,2.61,1,46
54.229088,40,43.67153,-79.56614,0,65,2,94,77.0,5.37,1,0
20.797865,81,43.75069000000001,-79.57964,2,65,2,30,221.0,1.55,1,89
-0.81775016,72,43.59175,-79.53175,2,39,2,17,387.0,0.89,3,365
18.395712,67,43.764109999999995,-79.41309,0,141,1,2,611.0,0.1,1,362
21.503937,72,43.5929,-79.53205,2,42,2,16,103.0,0.83,3,365
-10.4788065,86,43.7796,-79.41813,0,129,2,56,52.0,3.01,43,84
20.059643,95,43.754459999999995,-79.33349,2,60,3,1,585.0,0.05,1,365
-24.331297,122,43.64168,-79.38277,0,200,1,145,61.0,7.5,4,93
15.683068,46,43.67157,-79.32571999999998,0,80,2,12,201.0,0.63,1,0
-13.27982,14,43.6808,-79.3329,0,72,4,128,47.0,6.62,1,328
-48.2243,67,43.760979999999996,-79.418,0,119,7,35,130.0,2.1,5,16
6.6696043000000005,35,43.68574,-79.29053,0,250,20,14,285.0,0.76,1,66
14.038075,102,43.66939,-79.48918,0,75,4,39,227.0,2.07,1,0
-12.348214,122,43.64007,-79.39785,0,250,1,59,83.0,3.08,2,249
24.52346,94,43.657379999999996,-79.40911,0,119,2,67,84.0,3.5,1,36
13.538258,17,43.68416,-79.35401,0,66,3,27,193.0,1.51,1,0
-14.85283,122,43.64227,-79.39314,0,116,2,2,521.0,0.11,1,0
15.415165,49,43.65818,-79.45275,0,90,5,0,,,3,0
-31.633133,33,43.72829,-79.48249,0,100,2,3,580.0,0.16,1,0
25.58473,110,43.65954,-79.33481,2,65,2,19,90.0,0.98,2,0
-40.459133,122,43.642340000000004,-79.38275,0,98,28,3,248.0,0.26,14,238
9.722626,119,43.64821,-79.42394,0,140,2,33,250.0,1.73,2,0
53.945255,124,43.73888,-79.61166999999998,2,65,7,1,142.0,0.26,1,0
-20.29123,122,43.63859,-79.38277,0,279,1,30,340.0,1.55,5,0
-24.60878,122,43.63821,-79.39952,0,450,1,83,55.0,4.38,2,194
-36.10411,122,43.64328,-79.39246999999997,0,195,3,0,,,1,89
20.926762,139,43.716229999999996,-79.45387,2,82,1,32,65.0,1.67,1,349
60.428394,129,43.76084,-79.4103,0,60,1,3,321.0,0.25,20,207
-41.54422,87,43.64001,-79.41546,0,98,3,57,93.0,3.04,1,43
60.429726,67,43.75982,-79.41152,0,129,1,4,96.0,0.23,12,111
15.599668,110,43.66321,-79.33461,0,114,2,6,305.0,0.31,1,179
56.371216,3,43.67068,-79.39399,0,155,21,43,84.0,2.28,1,149
24.155626,89,43.669959999999996,-79.37418000000002,0,83,2,64,79.0,3.4,1,0
56.038834,129,43.77101,-79.39156,2,56,1,24,236.0,1.24,5,162
23.896912,94,43.65503,-79.41530999999998,2,45,1,21,68.0,1.1,17,43
22.904974,119,43.655,-79.41428,2,52,1,30,155.0,1.55,17,43
23.840544,119,43.65487,-79.41544,2,45,1,45,65.0,2.33,17,43
-26.27539,1,43.791000000000004,-79.27333,2,20,1,3,491.0,0.16,1,0
-38.65946,122,43.640840000000004,-79.40092,0,129,2,103,86.0,5.32,4,249
-26.6612,6,43.65003,-79.37854,0,235,2,40,233.0,2.29,5,0
-44.291985,119,43.64926,-79.41677,0,119,2,59,54.0,3.08,2,345
38.668686,32,43.6616,-79.44618,0,69,2,103,46.0,5.43,1,20
-37.578693,122,43.638659999999994,-79.39859,2,135,1,0,,,1,33
-44.271637,87,43.6443,-79.41454,0,169,2,27,65.0,1.42,10,262
-36.743317,6,43.65109,-79.38162,0,118,2,2,558.0,0.11,1,0
-23.635944,139,43.72254,-79.45749,0,139,1,10,463.0,0.54,17,2
24.687744,19,43.666959999999996,-79.37125999999998,2,80,1,4,434.0,0.21,1,0
-10.975671,122,43.63878,-79.39867,0,299,1,32,82.0,1.68,3,344
52.77789300000001,122,43.643209999999996,-79.3805,2,130,1,62,100.0,3.28,3,0
-33.031704,122,43.64937000000001,-79.3911,0,195,2,0,,,1,89
-31.235413,122,43.64091,-79.39771,0,89,1,10,202.0,0.55,118,288
-1.3213633,103,43.65439,-79.44889,0,209,2,7,425.0,0.37,1,357
-0.9071795,49,43.66018,-79.45574,0,194,2,2,339.0,0.14,4,0
19.211403,49,43.65965,-79.45433,2,47,1,19,354.0,1.0,4,0
17.890204999999995,35,43.680640000000004,-79.30184,2,94,1,8,278.0,0.42,1,0
-24.91395,122,43.639959999999995,-79.39686,0,90,3,2,257.0,0.11,1,0
1.2679718999999998,109,43.63655,-79.42798,0,179,2,90,49.0,4.68,1,178
0.76147175,32,43.65929000000001,-79.44236,0,99,2,8,235.0,0.49,1,0
22.967934,4,43.72603,-79.32494,0,171,2,6,285.0,0.34,1,0
34.971270000000004,64,43.64974,-79.51652,0,69,1,27,111.0,1.72,1,0
35.422787,122,43.64215,-79.38252,0,250,1,21,52.0,1.09,15,107
-22.440622,87,43.637229999999995,-79.41606,0,200,5,50,77.0,2.65,1,46
-15.701213,119,43.65193,-79.41184,2,67,1,10,248.0,0.54,5,273
-60.70881,62,43.64841,-79.39838,0,80,1,28,110.0,1.49,2,90
-38.74861,56,43.688359999999996,-79.42055,0,150,3,2,522.0,0.1,1,90
6.9366145,76,43.82436,-79.26648,0,62,1,175,65.0,9.21,1,64
-13.829007999999998,122,43.64246,-79.38181999999998,0,211,28,79,82.0,4.41,1,115
30.885319,109,43.63816,-79.43516,0,65,3,3,359.0,0.26,1,0
-17.464045000000002,130,43.77357,-79.43459,0,146,2,11,220.0,1.0,1,22
-3.9171429,3,43.66842000000001,-79.41828000000002,2,39,1,89,88.0,4.6,19,18
1.8936517,122,43.64714,-79.39303000000002,0,200,2,72,87.0,3.84,2,252
49.012196,92,43.68782,-79.44585,2,39,1,29,215.0,1.53,2,0
55.123657,134,43.68838,-79.3126,0,80,180,12,155.0,0.95,4,311
15.364326,28,43.68141,-79.34352,0,100,2,21,251.0,1.12,1,179
21.166542,12,43.7082,-79.25401,0,80,1,52,100.0,2.71,1,0
42.375534,8,43.80169,-79.37393,2,35,28,17,200.0,0.93,4,0
-5.1167407,87,43.64367,-79.40685,0,219,30,0,,,3,178
3.1743395,49,43.66065,-79.45730999999998,0,288,1,9,526.0,0.48,1,0
16.969147,32,43.66559,-79.42663,0,135,2,58,45.0,3.03,3,158
3.8649056000000006,139,43.72345,-79.4595,2,22,14,3,118.0,0.16,7,358
3.7076457,53,43.69839,-79.52861999999998,2,30,2,2,126.0,0.11,3,29
-1.1148502,139,43.71145,-79.45068,3,51,30,2,283.0,0.11,1,311
-19.88429,122,43.6428,-79.38144,0,97,2,74,98.0,3.94,3,0
-35.68216,120,43.66509,-79.4069,2,98,1,11,83.0,0.6,3,328
33.832390000000004,96,43.72163,-79.53175,2,70,1,1,443.0,0.07,1,365
54.65617,122,43.637879999999996,-79.39894,0,159,5,49,96.0,2.63,1,125
-20.212542000000006,122,43.640409999999996,-79.38013000000002,0,200,28,4,268.0,0.24,41,304
-11.215385,87,43.63661,-79.40515,0,80,3,32,95.0,1.71,1,55
17.124836,3,43.67115,-79.41124,0,100,1,1,568.0,0.06,1,0
-13.612907,119,43.64665,-79.41183000000002,0,89,1,49,89.0,2.57,1,5
13.933874,91,43.695479999999996,-79.27619,0,70,2,21,155.0,1.12,1,0
-14.383409,122,43.641890000000004,-79.38231,0,77,2,79,84.0,4.32,1,364
-16.53036,46,43.66381,-79.32486,2,90,1,16,156.0,0.84,1,0
3.8249173,12,43.71185,-79.25012,0,119,3,30,83.0,1.62,1,165
40.012516,129,43.776759999999996,-79.41069,2,35,7,2,229.0,0.25,11,343
25.586218,110,43.663740000000004,-79.33908000000002,0,136,14,39,121.0,2.17,1,16
54.42513,50,43.643809999999995,-79.48151,2,68,29,65,131.0,3.51,3,0
55.136383,50,43.643809999999995,-79.48151,2,62,29,54,65.0,2.89,3,0
-28.10716,19,43.66618,-79.36716,0,600,1,0,,,1,89
-12.5033865,122,43.64249,-79.38082,0,198,7,21,81.0,1.1,27,152
-26.093067,122,43.64095,-79.38226999999998,0,299,1,135,89.0,7.07,6,330
-36.61907,136,43.70655,-79.40131,0,94,1,39,76.0,2.15,1,0
2.6589549,4,43.73904,-79.34201999999998,0,75,1,44,83.0,2.78,1,36
2.769289,45,43.74881,-79.50480999999998,0,80,5,14,77.0,0.77,1,145
-17.224325,106,43.65429,-79.48643,0,75,2,64,175.0,3.35,1,66
-0.47508046,19,43.6662,-79.37685,2,70,2,5,519.0,0.26,2,0
-5.939898,87,43.6388,-79.41443000000002,0,149,2,20,156.0,1.04,1,82
11.464811,27,43.681940000000004,-79.44400999999998,2,30,3,9,66.0,0.48,4,308
-16.401054000000002,122,43.64134,-79.39201,0,448,1,9,432.0,0.48,8,91
-15.3360405,122,43.64157,-79.39228,2,159,3,0,,,8,52
-15.333462,122,43.64009,-79.39071,2,169,3,1,522.0,0.06,8,52
-30.614521000000003,122,43.64647,-79.39116,0,119,3,17,222.0,0.94,1,90
-20.951881,122,43.64282,-79.38104,0,125,30,72,82.0,3.78,1,45
9.625005,79,43.6543,-79.36967,0,100,2,41,87.0,2.2,1,55
-11.783982,86,43.77807,-79.42487,2,79,3,22,105.0,1.17,3,357
-52.297127,14,43.67694,-79.3382,2,61,1,136,84.0,7.11,4,0
-23.285202,71,43.64633,-79.42681,0,219,20,3,418.0,0.16,14,327
-52.17477,14,43.67873,-79.33923,2,61,1,125,96.0,6.72,4,0
-52.141216,14,43.67805,-79.3392,2,100,1,146,83.0,7.66,4,0
55.051346,29,43.68855,-79.31404,0,70,180,10,218.0,0.57,4,248
17.29798,3,43.67549,-79.40349,0,110,3,2,466.0,0.13,1,0
55.159416,134,43.68841,-79.31295,0,65,30,11,126.0,0.63,4,280
16.392775,70,43.709379999999996,-79.36521,0,75,120,0,,,1,92
44.042156,3,43.67473,-79.40175,0,120,2,48,187.0,3.41,1,0
-43.41794,109,43.63773,-79.43445,2,35,14,4,218.0,0.21,1,0
-25.009119,87,43.63787,-79.40544,0,135,2,64,204.0,3.48,1,0
57.109863,41,43.64046,-79.56254,0,117,28,11,248.0,0.63,1,304
18.186972,74,43.71953,-79.47657,2,37,15,0,,,2,358
-4.2260337,87,43.64348,-79.40817,0,219,30,0,,,3,363
-1.1030921,94,43.66209,-79.42366,0,120,2,9,390.0,0.55,1,0
-36.943905,103,43.642340000000004,-79.43575,0,80,2,6,111.0,0.38,1,0
-28.04853,23,43.66366,-79.3813,0,149,1,4,586.0,0.21,1,0
-28.40273,128,43.7598,-79.31026999999997,0,300,1,34,425.0,1.81,1,0
20.441492,106,43.659440000000004,-79.48324000000002,0,401,1,0,,,1,88
34.9564,94,43.65582,-79.41861999999998,0,225,2,4,333.0,0.22,10,89
-2.743946,129,43.76077,-79.41015,0,200,1,0,,,2,364
23.54304500000001,119,43.65464,-79.41301,0,174,60,9,156.0,0.55,1,296
1.9345635,3,43.66769,-79.41641,2,39,1,88,85.0,4.66,19,0
15.526842000000002,94,43.66144,-79.4117,0,52,80,0,,,1,0
0.4413509,40,43.64343,-79.57422,0,110,2,69,82.0,3.66,1,105
6.7695103,34,43.65715,-79.43084,0,84,1,73,83.0,3.97,1,255
-60.63378,6,43.66137,-79.38538,2,45,2,37,33.0,2.04,1,89
3.0859418,20,43.68837,-79.46029,2,35,5,5,156.0,0.31,9,0
46.15957,23,43.669979999999995,-79.38595,0,125,1,2,563.0,0.11,1,0
23.258638,41,43.6362,-79.56345999999998,0,100,2,34,145.0,1.82,1,0
9.389947,0,43.81286,-79.27275,2,69,1,0,,,2,0
-38.7951,122,43.64654,-79.39097,0,250,5,7,217.0,0.53,1,89
10.947227,79,43.65701,-79.37109,0,299,1,4,223.0,0.35,5,249
-2.6140034,87,43.63879,-79.41666,2,94,3,11,432.0,0.58,1,0
-3.7283833,77,43.62437,-79.47909,2,110,1,2,586.0,0.11,1,0
5.0019736,37,43.74132,-79.25668,2,60,5,14,146.0,0.75,2,334
13.975813,68,43.73165,-79.39488,2,75,1,5,291.0,0.48,4,0
10.228887,62,43.64952,-79.39865,0,149,2,61,80.0,3.24,1,0
42.10568,138,43.76746,-79.49611,2,44,1,9,126.0,0.49,26,365
-45.59406,25,43.73858,-79.43496999999998,0,110,2,0,,,2,122
23.964771,94,43.65501,-79.42567,0,70,3,40,64.0,2.24,2,356
-42.880928,1,43.78529,-79.28774,0,98,30,69,116.0,3.68,1,58
40.927914,68,43.73108,-79.39662,2,59,1,2,227.0,0.11,4,0
46.02499,68,43.73225,-79.39513000000002,2,89,1,5,215.0,0.54,4,0
46.160957,68,43.73232,-79.3964,2,45,1,1,272.0,0.12,4,0
10.21444,86,43.79165,-79.44216999999998,2,55,4,1,171.0,0.21,2,364
-42.835026,135,43.67931,-79.43191,0,135,3,44,42.0,2.4,1,1
-43.097973,109,43.63783,-79.43424,2,45,14,3,402.0,0.17,1,0
-12.308343,122,43.64588,-79.39347,0,180,1,12,521.0,0.67,1,0
15.549089000000002,131,43.68101,-79.56065,0,65,1,6,491.0,0.32,1,1
-29.946468,122,43.64356,-79.39,0,250,1,53,110.0,2.92,1,203
-26.557156,139,43.71565,-79.45331,2,59,2,1,557.0,0.06,1,0
21.754309,105,43.7994,-79.15485,2,46,1,1,341.0,0.1,1,90
-22.094557,87,43.63712,-79.40361,0,249,5,40,92.0,2.28,1,0
-33.500248,122,43.6425,-79.38235999999998,0,77,28,94,79.0,6.03,1,92
-19.004868,139,43.714240000000004,-79.44901,0,249,1,7,495.0,0.37,1,0
20.152725,30,43.79271,-79.34493,2,37,1,8,521.0,0.45,1,0
-11.083906,122,43.63805,-79.39985,0,150,90,57,91.0,3.13,2,362
43.849293,62,43.65687,-79.40196,0,150,2,51,80.0,2.84,22,176
43.392857,62,43.65692,-79.40201,0,150,2,48,110.0,2.58,22,173
-9.140605,20,43.68735,-79.45042,0,100,3,2,305.0,0.12,1,0
-16.855022,122,43.64516,-79.38824,0,261,1,0,,,11,336
48.965496,3,43.66933,-79.39411,0,139,1,7,83.0,0.99,1,352
2.8117297000000003,32,43.6651,-79.42493,0,249,2,38,124.0,2.0,3,0
1.6687067,87,43.63885,-79.41556,0,179,3,66,45.0,4.02,1,74
38.546223,32,43.66268,-79.44802,0,90,1,53,102.0,2.8,1,344
-11.825942,122,43.639109999999995,-79.38651999999998,0,164,120,3,571.0,0.16,1,249
21.114197,92,43.695570000000004,-79.43986,2,250,1,3,274.0,0.16,2,364
-1.6200951,138,43.76276,-79.49675,0,80,6,1,88.0,0.49,2,351
-33.706036,112,43.81989,-79.31769,2,70,1,0,,,1,156
-25.252102,122,43.64468,-79.38996999999998,0,94,5,2,488.0,0.13,1,0
-20.043806,6,43.65076,-79.38523,3,39,7,1,550.0,0.06,1,364
0.60072666,87,43.636179999999996,-79.40473,0,174,3,112,89.0,6.58,1,266
43.686905,85,43.78295,-79.40909,0,350,3,8,208.0,0.45,3,156
-18.733736,85,43.78213,-79.4098,0,219,3,16,68.0,0.93,3,66
-11.702484,87,43.63677,-79.40432,0,250,1,69,88.0,3.95,1,179
29.635458,122,43.641420000000004,-79.38105999999998,0,101,1,119,77.0,6.53,1,4
-36.162514,118,43.70494,-79.34182,2,30,1,9,82.0,0.55,2,126
12.5272455,7,43.78072,-79.36688000000002,2,80,2,0,,,1,89
-40.532,45,43.7521,-79.51029,2,70,3,0,,,4,365
56.52789300000001,89,43.67185,-79.37331999999998,2,55,5,2,270.0,0.2,1,0
41.94078,138,43.76728,-79.50479,2,37,1,13,43.0,0.81,26,365
15.468061,101,43.7166,-79.5646,2,55,1,16,291.0,0.86,12,116
-19.849665,122,43.64274,-79.38223,0,231,30,14,93.0,0.77,4,240
32.114113,115,43.7009,-79.29308,3,28,30,3,248.0,0.23,6,78
41.772182,62,43.65675,-79.40292,0,145,2,26,88.0,1.4,22,176
43.708614,62,43.65636,-79.40319000000002,0,150,2,47,91.0,2.55,22,180
1.2861724,50,43.646679999999996,-79.4729,0,200,6,0,,,1,0
1.5757358,122,43.64315,-79.37278,0,100,30,1,497.0,0.06,1,52
31.077953000000004,34,43.65347,-79.43304,0,80,2,34,260.0,1.83,1,0
-33.38447,122,43.64167,-79.38144,0,299,30,11,189.0,0.62,4,263
28.516981,119,43.65364,-79.42219,2,45,1,9,65.0,1.11,1,65
4.3902839999999985,37,43.7416,-79.2452,2,49,2,6,328.0,0.48,1,0
38.496204,106,43.6638,-79.49081,0,119,2,29,158.0,1.62,1,286
42.48091,128,43.74804,-79.31089,0,100,3,51,61.0,2.85,1,0
-38.35615,23,43.66552,-79.38234,0,119,90,5,125.0,0.3,2,188
28.551014,23,43.66169,-79.37964000000002,0,200,3,13,264.0,0.72,1,363
-17.977204999999994,122,43.64597,-79.39405,0,150,2,68,79.0,3.65,1,5
-29.371440000000003,122,43.64308,-79.38904000000002,0,90,28,112,79.0,5.95,1,139
9.93851,111,43.75051,-79.37751,2,51,2,4,278.0,0.21,7,5
-35.6393,62,43.65505,-79.3941,2,75,2,144,68.0,7.91,4,16
42.049263,138,43.767179999999996,-79.49623000000003,2,37,3,10,103.0,0.53,26,365
9.769823,116,43.67476,-79.29122,0,129,2,4,298.0,0.34,1,132
-30.980846000000003,122,43.64201,-79.39919,0,97,2,124,91.0,6.83,1,210
13.758953,93,43.69063,-79.3456,2,70,3,0,,,2,0
19.52336,133,43.68396,-79.31915,2,48,1,10,254.0,0.55,1,364
-24.144077,12,43.675670000000004,-79.27709,0,401,2,1,482.0,0.07,2,90
1.8105116,124,43.72009,-79.60429,0,86,1,8,504.0,0.43,1,0
-19.52567,48,43.77325,-79.34584,0,141,2,85,38.0,4.75,1,288
7.775237,71,43.64365,-79.42442,0,149,3,51,105.0,2.97,1,0
32.542004,104,43.67149000000001,-79.38486999999998,2,65,1,4,81.0,0.38,1,361
1.358695,127,43.66982,-79.46009000000002,2,70,1,1,521.0,0.06,1,0
-44.489838,87,43.63774,-79.40379,0,98,7,20,31.0,1.09,3,89
36.59255,71,43.65267,-79.42674,0,401,3,59,97.0,3.49,2,155
-27.97997,71,43.65106,-79.42548000000002,0,150,2,50,91.0,2.98,2,245
43.67726500000001,62,43.65625,-79.40218,0,148,2,42,93.0,2.3,22,180
43.276257,62,43.65698,-79.40144000000002,0,200,2,60,88.0,3.27,22,180
12.371907,66,43.65444,-79.48867,0,189,2,5,184.0,0.29,2,0
38.31273,59,43.662890000000004,-79.45964000000002,0,350,3,0,,,1,87
43.14129000000001,62,43.65681,-79.4037,0,198,2,70,59.0,3.8,22,180
-30.97201500000001,27,43.67255,-79.44296999999997,2,30,2,5,556.0,0.27,2,0
44.827656,28,43.683640000000004,-79.32793000000002,0,89,2,54,60.0,2.95,3,67
21.051868,106,43.6527,-79.48024000000002,2,80,1,94,97.0,5.04,1,36
-19.229391,19,43.66419000000001,-79.37564,0,94,1,18,404.0,0.98,1,0
14.435156,34,43.65413,-79.44013000000002,0,110,3,7,83.0,0.77,1,0
-37.067963,88,43.66742,-79.3501,0,100,1,109,69.0,5.87,3,0
29.841331,18,43.6988,-79.50005999999998,2,61,1,0,,,1,0
-16.343884,84,43.5968,-79.50388000000002,0,75,2,34,249.0,1.99,1,124
16.415851999999994,136,43.7081,-79.4074,0,127,60,2,126.0,0.11,2,2
44.83006,28,43.68381,-79.32656999999998,0,89,3,46,94.0,2.52,3,83
-11.400967,87,43.63545,-79.40552,0,209,2,2,207.0,0.22,2,187
-23.743462,127,43.66934000000001,-79.46067,0,75,1,60,33.0,3.19,1,2
